condition,drugName,mean_p
Social Anxiety Disorde,Paroxetine,0.450104367
Social Anxiety Disorde,Paxil,0.562675453
Social Anxiety Disorde,Risperdal,0.366535747
Social Anxiety Disorde,Risperidone,1.070666324
Social Anxiety Disorde,Sertraline,0.586260607
Social Anxiety Disorde,Strattera,0.196358436
Social Anxiety Disorde,Venlafaxine,0.406930718
Social Anxiety Disorde,Zoloft,0.651926874
Soft Tissue Sarcoma,Pazopanib,8.517794328
Soft Tissue Sarcoma,Votrient,20.48490817
Solid Tumors,Docetaxel,6.38545382
Sore Throat,Cepacol Dual Relief Sore Throat,0
Sore Throat,Chloraseptic Sore Throat Spray,0.807677786
Spondyloarthritis,Humira,0
Spondylolisthesis,Advil,6.51910007
Spondylolisthesis,Gabapentin,19.55730021
Status Epilepticus,Ativan,41.82583392
Status Epilepticus,Lorazepam,4.009550035
Still's Disease,Anakinra,3.153791696
Still's Disease,Enbrel,1.336516678
Still's Disease,Etanercept,0.836516678
Stomach Cance,Capecitabine,26.07640028
Stomach Ulce,Aciphex,1.486812297
Stomach Ulce,Carafate,3.903812936
Stomach Ulce,Lansoprazole,0.832643283
Stomach Ulce,Omeprazole,0.445335531
Stomach Ulce,Omeprazole / sodium bicarbonate,0.34311053
Stomach Ulce,Pantoprazole,2.469719544
Stomach Ulce,Prevacid,0.657628516
Stomach Ulce,Prilosec,0.443008988
Stomach Ulce,Protonix,3.535266842
Stomach Ulce,Protonix IV,0.686472377
Stomach Ulce,Rabeprazole,0.34311053
Stomach Ulce,Ranitidine,0.200147809
Stomach Ulce,Sucralfate,2.061199691
Stomach Ulce,Zantac 150,0.228740353
Strep Throat,Amoxicillin / clavulanate,0.613270036
Strep Throat,Augmentin,0.788814335
Strep Throat,Augmentin ES-600,0.350489251
Strep Throat,Biaxin,0.233659501
Strep Throat,Cefdinir,0.675309699
Strep Throat,Ceftin,1.48836875
Strep Throat,Cefuroxime,1.23836875
Strep Throat,Clarithromycin,0.223439552
Strep Throat,Erythromycin,1.003500026
Strep Throat,Gemifloxacin,0.245342476
Strep Throat,Omnicef,0.1401957
Strep Throat,Penicillin VK,1.06393662
Strep Throat,Penicillin v potassium,0.48356235
Streptococcal Infection,Levofloxacin,2.509550035
Streptococcal Infection,Penicillin v potassium,5.310984731
Stress Ulcer Prophylaxis,Carafate,95.61346769
Stress Ulcer Prophylaxis,Ranitidine,2.173033357
Subarachnoid Hemorrhage,Nimotop,28.24943364
Submental Fullness,Deoxycholic acid,21.73033357
Sunburn,Lidocaine,0
Supraventricular Tachycardia,Adenosine,0.053000814
Supraventricular Tachycardia,Atenolol,0.065195936
Supraventricular Tachycardia,Bisoprolol,2.031697854
Supraventricular Tachycardia,Cartia XT,1.424496517
Supraventricular Tachycardia,Diltiazem,1.400185116
Supraventricular Tachycardia,Flecainide,0
Supraventricular Tachycardia,Metoprolol,2.094414799
Supraventricular Tachycardia,Nadolol,0.854783964
Supraventricular Tachycardia,Tambocor,0
Supraventricular Tachycardia,Tenormin,0.291504475
Supraventricular Tachycardia,Toprol-XL,4.230427489
Surgical Prophylaxis,Cefuroxime,0.590822101
Surgical Prophylaxis,Clindamycin,4.477927789
Surgical Prophylaxis,Metronidazole,0.362172226
Swine Flu,Oseltamivir,4.190850045
Swine Flu,Relenza,1.279138906
Swine Flu,Tamiflu,3.359558323
Syringomyelia,Gabapentin,0
Syringomyelia,Tramadol,6.51910007
Systemic Lupus Erythematosus,Azasan,0.555892254
Systemic Lupus Erythematosus,Azathioprine,1.709040718
Systemic Lupus Erythematosus,Belimumab,1.063413236
Systemic Lupus Erythematosus,Benlysta,0.44167163
Systemic Lupus Erythematosus,Hydroxychloroquine,3.07215123
Systemic Lupus Erythematosus,Imuran,0.923410662
Systemic Lupus Erythematosus,Mycophenolate mofetil,1.984974829
Systemic Lupus Erythematosus,Plaquenil,2.791147171
Systemic Lupus Erythematosus,Prednisone,0.435322648
Systemic Lupus Erythematosus,Triamcinolone,0.389849291
Systemic Mastocytosis,Cromolyn,0
Systemic Mastocytosis,Midostaurin,2.173033357
TSH Suppression,Armour Thyroid,10.70741348
TSH Suppression,Levothyroxine,5.996357854
TSH Suppression,Levoxyl,28.90971642
Tardive Dyskinesia,Vitamin e,21.74943364
Temporomandibular Joint Disorde,Baclofen,1.254775017
Temporomandibular Joint Disorde,Clonazepam,0.181086113
Temporomandibular Joint Disorde,Cyclobenzaprine,0.818182074
Temporomandibular Joint Disorde,Diazepam,5.011937544
Temporomandibular Joint Disorde,Flexeril,4.252293115
Temporomandibular Joint Disorde,Valium,4.418421509
Tendonitis,Aleve,4.085302711
Tendonitis,Indomethacin,2.120070257
Tendonitis,Meloxicam,1.179165069
Tendonitis,Mobic,8.792023454
Tendonitis,Naprosyn,3.216089368
Tendonitis,Naproxen,1.589045527
Tendonitis,Trolamine salicylate,2.433797359
Testicular Cance,Ifosfamide,0
Tetanus,Diazepam,6.51910007
Tetanus,Valium,5.01910007
Thrombocythemia,Hydroxyurea,9.151934604
Thrombocythemia,Myleran,7.459737808
Thrombocytopenia,Eltrombopag,34.61060408
Thromboembolic Stroke Prophylaxis,Apixaban,0
Thromboembolic Stroke Prophylaxis,Aspirin,12.35199332
Thromboembolic Stroke Prophylaxis,Eliquis,0
Thyroid Cance,Armour Thyroid,20.18898227
Thyroid Cance,Cometriq,0
Thyroid Cance,Nexavar,4.54109054
Thyroid Cance,Sorafenib,5.898233397
Thyroid Cance,Thyroid desiccated,13.98047179
Thyrotoxicosis,Inderal,29.62717724
Tinea Capitis,Griseofulvin,6.662295024
Tinea Capitis,Lamisil,25.6197868
Tinea Capitis,Terbinafine,2.173033357
Tinea Corporis,Econazole,2.141750777
Tinea Corporis,Griseofulvin,0.181086113
Tinea Corporis,Naftifine,1.336516678
Tinea Corporis,Oxiconazole,3.112125029
Tinea Corporis,Spectazole,6.158659458
Tinea Corporis,Terbinafine,0.836516678
Tinea Cruris,Clotrimazole,1.358145848
Tinea Cruris,Econazole,0
Tinea Cruris,Lamisil AT,7.187002261
Tinea Cruris,Miconazole,0.543258339
Tinea Cruris,Naftifine,2.987920865
Tinea Cruris,Terbinafine,3.764325052
Tinea Pedis,Ciclopirox,0.181086113
Tinea Pedis,Econazole,3.802808374
Tinea Pedis,Lamisil,1.713554263
Tinea Pedis,Miconazole,0
Tinea Pedis,Naftifine,0.905430565
Tinea Pedis,Spectazole,6.341626704
Tinea Pedis,Terbinafine,2.852623786
Tinea Pedis,Undecylenic acid,0.181086113
Tinea Versicol,Fluconazole,0.409923037
Tinea Versicol,Ketoconazole,2.415542622
Tinea Versicol,Selenium sulfide,6.116322292
Tinea Versicol,Tolnaftate,3.38027411
Tinnitus,Alprazolam,13.07197187
Tinnitus,Nortriptyline,5.518538523
Tinnitus,Pamelor,16.08044684
Tinnitus,Xanax,18.40336692
Tinnitus,Xanax XR,30.7398836
Tonsillitis Pharyngitis,Amoxicillin,1.374257306
Tonsillitis Pharyngitis,Amoxil,1.045969574
Tonsillitis Pharyngitis,Azithromycin,1.294896512
Tonsillitis Pharyngitis,Azithromycin Dose Pack,1.304525073
Tonsillitis Pharyngitis,Cefdinir,0.108890417
Tonsillitis Pharyngitis,Ceftin,1.017122473
Tonsillitis Pharyngitis,Cefzil,0.094479711
Tonsillitis Pharyngitis,Chloraseptic Sore Throat Spray,0.047239856
Tonsillitis Pharyngitis,Clarithromycin,0.507664871
Tonsillitis Pharyngitis,Omnicef,0.789212139
Tonsillitis Pharyngitis,Penicillin v potassium,0.472813775
Tonsillitis Pharyngitis,Phenol,0.144227297
Tonsillitis Pharyngitis,Zithromax,1.700634801
Topical Disinfection,Betadine Aerosol Spray,0
Topical Disinfection,Povidone iodine,3.259550035
Tourette's Syndrome,Abilify,2.017816688
Tourette's Syndrome,Aripiprazole,1.451605062
Tourette's Syndrome,Catapres,0.76074713
Tourette's Syndrome,Clonidine,2.33575505
Tourette's Syndrome,Geodon,1.015770252
Tourette's Syndrome,Haloperidol,1.692983611
Tourette's Syndrome,Olanzapine,0.450882744
Tourette's Syndrome,Orap,0.993373531
Tourette's Syndrome,Pimozide,1.248592077
Tourette's Syndrome,Topamax,1.993377893
Tourette's Syndrome,Topiramate,2.232123805
Transient Ischemic Attack,Clopidogrel,9.778650105
Transient Ischemic Attack,Plavix,7.528650105
Traveler's Diarrhea,Imodium,4.182583392
Traveler's Diarrhea,Loperamide,12.4949418
Traveler's Diarrhea,Rifaximin,21.73033357
Traveler's Diarrhea,Xifaxan,21.73033357
Trichomoniasis,Flagyl,3.260410864
Trichomoniasis,Metronidazole,1.564300375
Trichomoniasis,Tinidazole,4.299072266
Trichotillomania,Clomipramine,11.36039177
Trichotillomania,Escitalopram,0
Trichotillomania,Fluoxetine,12.0286501
Trichotillomania,Paroxetine,7.494062483
Trigeminal Neuralgia,Baclofen,0.815417667
Trigeminal Neuralgia,Carbamazepine,0.904977087
Trigeminal Neuralgia,Gabapentin,1.766842881
Trigeminal Neuralgia,Neurontin,3.214666872
Trigeminal Neuralgia,Oxcarbazepine,1.482721872
Trigeminal Neuralgia,Tegretol,1.108998338
Trigeminal Neuralgia,Tegretol XR,0.74579699
Trigeminal Neuralgia,Topiramate,0.905119998
Trigeminal Neuralgia,Trileptal,2.08015756
"Tuberculosis, Latent",Isoniazid,3.674296647
"Tuberculosis, Latent",Rifampin,6.358897018
"Tuberculosis, Prophylaxis",Rifampin,15.2112335
Turner's Syndrome,Humatrope,1.254775017
Turner's Syndrome,Norditropin,7.062358409
Turner's Syndrome,Somatropin,1.086516678
Ulcerative Colitis,Adalimumab,0.401322566
Ulcerative Colitis,Apriso,0.132826498
Ulcerative Colitis,Azathioprine,0.878402252
Ulcerative Colitis,Balsalazide,0.099431344
Ulcerative Colitis,Budesonide,0.094476714
Ulcerative Colitis,Canasa,0.148501853
Ulcerative Colitis,Colazal,0.140844755
Ulcerative Colitis,Entyvio,0.328644931
Ulcerative Colitis,Golimumab,0.080482717
Ulcerative Colitis,Humira,0.330551823
Ulcerative Colitis,Imuran,0.492188834
Ulcerative Colitis,Infliximab,0.374441486
Ulcerative Colitis,Lialda,0.131242647
Ulcerative Colitis,Mesalamine,0.145072232
Ulcerative Colitis,Mycophenolate mofetil,0.485061001
Ulcerative Colitis,Pentasa,0.056776425
Ulcerative Colitis,Prednisone,0.700434908
Ulcerative Colitis,Remicade,0.533774308
Ulcerative Colitis,Salofalk,0.040241358
Ulcerative Colitis,Sulfasalazine,0.407114515
Ulcerative Colitis,Sulfazine,0.543258339
Ulcerative Colitis,Uceris,0.080482717
Ulcerative Colitis,Vedolizumab,0.376837395
"Ulcerative Colitis, Active",Asacol,0.485853084
"Ulcerative Colitis, Active",Asacol HD,0.708738521
"Ulcerative Colitis, Active",Balsalazide,0.426652906
"Ulcerative Colitis, Active",Budesonide,1.008967568
"Ulcerative Colitis, Active",Canasa,0.249364484
"Ulcerative Colitis, Active",Colazal,0.639251711
"Ulcerative Colitis, Active",Delzicol,0.165751894
"Ulcerative Colitis, Active",Lialda,0.770736465
"Ulcerative Colitis, Active",Mesalamine,0.64164842
"Ulcerative Colitis, Active",Pentasa,0.142493991
"Ulcerative Colitis, Active",Rowasa,0.219414211
"Ulcerative Colitis, Active",Salofalk,0.035623498
"Ulcerative Colitis, Active",Uceris,0.73548922
"Ulcerative Colitis, Maintenance",Asacol,6.091941791
"Ulcerative Colitis, Maintenance",Lialda,8.224718021
"Ulcerative Colitis, Maintenance",Mercaptopurine,1.838720533
"Ulcerative Colitis, Maintenance",Mesalamine,5.176289821
Ulcerative Proctitis,Canasa Pac,5.510142297
Ulcerative Proctitis,Cortenema,7.528650105
Underactive Thyroid,Armour Thyroid,1.179126215
Underactive Thyroid,Cytomel,1.823017304
Underactive Thyroid,Levothyroxine,0.568169348
Underactive Thyroid,Levoxyl,0.5882295
Underactive Thyroid,Liothyronine,0.8623791
Underactive Thyroid,NP Thyroid,0.080910816
Underactive Thyroid,Nature-Throid,0.693312729
Underactive Thyroid,Synthroid,1.030030029
Underactive Thyroid,Thyroid desiccated,0.895067187
Underactive Thyroid,Tirosint,0.520483482
Underactive Thyroid,WP Thyroid,0.142182625
Undifferentiated Connective Tissue Disease,Hydroxychloroquine,3.538195841
Undifferentiated Connective Tissue Disease,Plaquenil,5.329226874
Upper Limb Spasticity,Botox,0
Upper Respiratory Tract Infection,Amoxicillin,1.138459079
Upper Respiratory Tract Infection,Amoxicillin / clavulanate,0.334863882
Upper Respiratory Tract Infection,Amoxil,0.494166034
Upper Respiratory Tract Infection,Augmentin,0.694119227
Upper Respiratory Tract Infection,Azithromycin,0.355381365
Upper Respiratory Tract Infection,Azithromycin Dose Pack,1.551921636
Upper Respiratory Tract Infection,Bactrim,0.038430464
Upper Respiratory Tract Infection,Bactrim DS,0.980975331
Upper Respiratory Tract Infection,Biaxin,1.398081149
Upper Respiratory Tract Infection,Cefpodoxime,0.267854116
Upper Respiratory Tract Infection,Cefprozil,0.079554564
Upper Respiratory Tract Infection,Ceftin,0.983038899
Upper Respiratory Tract Infection,Cefuroxime,0.456714513
Upper Respiratory Tract Infection,Cephalexin,1.231028959
Upper Respiratory Tract Infection,Clarithromycin,0.400797075
Upper Respiratory Tract Infection,Doxycycline,0.591489798
Upper Respiratory Tract Infection,Erythromycin,0.47800953
Upper Respiratory Tract Infection,Keflex,0.724745132
Upper Respiratory Tract Infection,Septra DS,0.344017783
Upper Respiratory Tract Infection,Sulfamethoxazole / trimethoprim,0.389454529
Upper Respiratory Tract Infection,Zithromax,1.298415892
Urinary Incontinence,Cranberry,1.164125012
Urinary Incontinence,Cymbalta,0.470515302
Urinary Incontinence,Darifenacin,0.387651055
Urinary Incontinence,Detrol,0.801952786
Urinary Incontinence,Detrol LA,0.46007957
Urinary Incontinence,Ditropan,0.898023399
Urinary Incontinence,Duloxetine,0.051738889
Urinary Incontinence,Enablex,0.484050998
Urinary Incontinence,Hyoscyamine,0.306796738
Urinary Incontinence,Mirabegron,0.863060622
Urinary Incontinence,Myrbetriq,0.621835974
Urinary Incontinence,OnabotulinumtoxinA,0.025869445
Urinary Incontinence,Oxybutynin,0.691863144
Urinary Incontinence,Oxytrol,0.935830483
Urinary Incontinence,Sanctura XR,1.810861131
Urinary Incontinence,Solifenacin,1.984351902
Urinary Incontinence,Tolterodine,0.295639268
Urinary Incontinence,Toviaz,0.510295346
Urinary Incontinence,Trospium,0.651570289
Urinary Incontinence,VESIcare,1.812547003
Urinary Tract Infection,Acetohydroxamic acid,0.01157399
Urinary Tract Infection,Amikacin,0.014779447
Urinary Tract Infection,Amoxicillin,0.984100743
Urinary Tract Infection,Amoxicillin / clavulanate,0.087082196
Urinary Tract Infection,Amoxil,1.46402887
Urinary Tract Infection,Ampicillin / sulbactam,0.026874971
Urinary Tract Infection,Augmentin,0.153571262
Urinary Tract Infection,Augmentin ES-600,0.057589223
Urinary Tract Infection,Azo-Cranberry,0.076785631
Urinary Tract Infection,Bactrim,0.079479227
Urinary Tract Infection,Bactrim DS,0.109151774
Urinary Tract Infection,Ceftriaxone,0.136410803
Urinary Tract Infection,Cefuroxime,0.084481214
Urinary Tract Infection,Cipro,0.189734493
Urinary Tract Infection,Ciprofloxacin,0.106127932
Urinary Tract Infection,Cranberry,0.053749942
Urinary Tract Infection,Doxycycline,0.196640369
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,0.034903143
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,0.279165286
Urinary Tract Infection,Levaquin,0.171145198
Urinary Tract Infection,Levofloxacin,0.140797325
Urinary Tract Infection,Macrobid,0.095431558
Urinary Tract Infection,Macrodantin,0.111249397
Urinary Tract Infection,Methenamine,0.118656246
Urinary Tract Infection,Nitrofurantoin,0.060653433
Urinary Tract Infection,Phosphasal,0.087317234
Urinary Tract Infection,Rocephin,0.134041741
Urinary Tract Infection,SMZ-TMP DS,0.061088379
Urinary Tract Infection,Septra,0.061598234
Urinary Tract Infection,Septra DS,0.126979249
Urinary Tract Infection,Sulfamethoxazole / trimethoprim,0.07112082
Urinary Tract Infection,Sulfatrim,0.066117433
Urinary Tract Infection,Trimethoprim,0.013368878
Urinary Tract Infection,Unasyn,0.026874971
Urinary Tract Infection,Uribel,0.321141817
Urinary Tract Infection,Urised,0.088303476
Urinary Tract Infection,Uta,0.065267786
Urinary Tract Infection,Vibramycin,0.42232097
Urinary Tract Stones,Allopurinol,1.603820014
Urinary Tract Stones,Flomax,2.286641104
Urinary Tract Stones,Tamsulosin,1.85189934
Urticaria,Allegra,0.912768545
Urticaria,Aller-Ease,0.020120679
Urticaria,Benadryl Allergy,0.140844755
Urticaria,Cetirizine,0.577787057
Urticaria,Chlor-Trimeton,1.368206188
Urticaria,Clarinex,0.321930868
Urticaria,Desloratadine,0.321930868
Urticaria,Diphenhydramine,0.100603396
Urticaria,Doxepin,0.467493678
Urticaria,Fexofenadine,0.591694714
Urticaria,Levocetirizine,0.369267703
Urticaria,Loratadine,0.482896301
Urticaria,Omalizumab,0.632718302
Urticaria,Xolair,0.512172352
Urticaria,Xyzal,0.440882881
Urticaria,Zyrtec,0.694327526
Uterine Bleeding,Progesterone,30.2708602
Uterine Bleeding,Prometrium,57.58538395
Uterine Fibroids,Leuprolide,3.42328307
Uterine Fibroids,Lupron Depot,3.218842114
Uterine Fibroids,Ulipristal,0
Uveitis,Difluprednate,3.091291696
Uveitis,Durezol,2.535205583
Uveitis,Fluocinolone,2.897377809
Uveitis,Infliximab,2.305445174
Uveitis,Mycophenolate mofetil,2.897377809
Uveitis,Ozurdex,0
Uveitis,Remicade,2.716291696
Vaginal Yeast Infection,Acidophilus,0.082564618
Vaginal Yeast Infection,Diflucan,0.085318324
Vaginal Yeast Infection,Fluconazole,0.061670596
Vaginal Yeast Infection,Gynazole-1,0.012512668
Vaginal Yeast Infection,Itraconazole,0
Vaginal Yeast Infection,Lactobacillus acidophilus,0.109587438
Vaginal Yeast Infection,Micon 7,0.031185096
Vaginal Yeast Infection,Miconazole,0.012823199
Vaginal Yeast Infection,Monistat 1-Day or Night Combination Pack,0.010275854
Vaginal Yeast Infection,Monistat 3-Day Combination Pack,0.021929674
Vaginal Yeast Infection,Monistat 7,0.010966497
Vaginal Yeast Infection,Monistat 7-Day Combination Pack,0.018087349
Vaginal Yeast Infection,Nystatin,0.037122857
Vaginal Yeast Infection,Pedi-Dri,0.041708894
Vaginal Yeast Infection,Terazol 3,0.004439587
Vaginal Yeast Infection,Terconazole,0.035879163
Vaginal Yeast Infection,Tioconazole,0.011593125
Vaginal Yeast Infection,Vagistat-1,0.049186791
Varicella-Zoste,Valacyclovir,38.02808374
Varicella-Zoste,Valtrex,38.02808374
Ventricular Arrhythmia,Sotalol,9.994668961
Ventricular Tachycardia,Amiodarone,12.4468869
Ventricular Tachycardia,Atenolol,7.522286897
Ventricular Tachycardia,Flecainide,6.459972699
Ventricular Tachycardia,Propafenone,0.532856358
Ventricular Tachycardia,Propranolol,1.230795105
Ventricular Tachycardia,Rythmol SR,1.673033357
Ventricular Tachycardia,Tenormin,10.39512972
Vertig,Antivert,2.246811985
Vertig,Bonine,4.824327583
Vertig,Dramamine II,1.747874656
Vertig,Dramamine Less Drowsy,1.627063782
Vertig,Meclizine,2.512205958
Vertig,Phenergan,1.228236245
Vertig,Promethazine,0.944797112
Vertig,Vontrol,0.661357978
Vitamin B12 Deficiency,Hydroxocobalamin,0
Vitamin B12 Deficiency,Vitamin B12,13.65734546
Vitamin D Deficiency,Cholecalciferol,0.59894114
Vitamin D Deficiency,D3,0.78644114
Vitamin D Deficiency,Ergocalciferol,13.67581742
Vitamin D Deficiency,Vitamin D3,7.53604028
Vitamin Mineral Supplementation and Deficiency,Multivitamin with iron,0.717014296
Vitamin Mineral Supplementation and Deficiency,Multivitamin with minerals,3.045821387
Vitamin Mineral Supplementation and Deficiency,Proferrin-ES,5.258104835
Vitamin Mineral Supplementation during Pregnancy Lactation,CitraNatal 90 DHA,1.332793792
Vitamin Mineral Supplementation during Pregnancy Lactation,Duet DHA,0.232384741
Vitamin Mineral Supplementation during Pregnancy Lactation,Ferrous gluconate,0.289737781
Vitamin Mineral Supplementation during Pregnancy Lactation,"Multivitamin, prenatal",0.499001219
Vitamin Mineral Supplementation during Pregnancy Lactation,Prenatal Plus,1.049689606
Vulvodynia,Amitriptyline,3.492295348
Vulvodynia,Desipramine,1.991947244
Vulvodynia,Effexor XR,3.440636148
Vulvodynia,Gabapentin,7.243444522
Vulvodynia,Neurontin,8.910111189
Vulvodynia,Nortriptyline,3.402181755
Vulvodynia,Topamax,1.086516678
Vulvodynia,Topiramate,5.621283799
Vulvodynia,Tramadol,3.078463922
Warts,Duofilm,0
Warts,Fluorouracil,6.692133427
Warts,Salicylic acid,1.448688904
Wegener's Granulomatosis,Rituximab,26.07640028
Weight Loss,Adipex-P,0.087684855
Weight Loss,Belviq,0.077882157
Weight Loss,Belviq XR,0.007455613
Weight Loss,Bupropion / naltrexone,0.028534924
Weight Loss,Contrave,0.025937885
Weight Loss,Fastin,0.099795416
Weight Loss,Ionamin,0.048218356
